hour,year,month,day,hour_of_day,bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14
3686,2015,6,3,14,0.000000,0.000000,10.718440,0.000000,0.000000,32.155320,8.038830,0.000000,0.000000,0.000000,0.000000,21.436880,0.000000,0.000000
3687,2015,6,3,15,0.000000,0.000000,9.618400,0.000000,0.000000,28.855200,7.213800,0.000000,0.000000,0.000000,0.000000,19.236800,0.000000,0.000000
3688,2015,6,3,16,0.000000,0.000000,9.251480,0.000000,0.000000,27.754440,6.938610,0.000000,0.000000,0.000000,0.000000,18.502960,0.000000,0.000000
3689,2015,6,3,17,0.000000,0.000000,10.148200,0.000000,0.000000,30.444600,7.611150,0.000000,0.000000,0.000000,0.000000,20.296400,0.000000,0.000000
3690,2015,6,3,18,0.000000,0.000000,10.945960,0.000000,0.000000,32.837880,8.209470,0.000000,0.000000,0.000000,0.000000,21.891920,0.000000,0.000000
3691,2015,6,3,19,0.000000,0.000000,13.361480,0.000000,0.000000,40.084440,10.021110,0.000000,0.000000,0.000000,0.000000,26.722960,0.000000,0.000000
3692,2015,6,3,20,0.000000,0.000000,14.637040,0.000000,0.000000,43.911120,10.977780,0.000000,0.000000,0.000000,0.000000,29.274080,0.000000,0.000000
3693,2015,6,3,21,0.000000,0.000000,14.965200,0.000000,0.000000,44.895600,11.223900,0.000000,0.000000,0.000000,0.000000,29.930400,0.000000,0.000000
3694,2015,6,3,22,0.000000,0.000000,14.345240,0.000000,0.000000,43.035720,10.758930,0.000000,0.000000,0.000000,0.000000,28.690480,0.000000,0.000000
3695,2015,6,3,23,0.000000,0.000000,12.154400,0.000000,0.000000,36.463200,9.115800,0.000000,0.000000,0.000000,0.000000,24.308800,0.000000,0.000000
3696,2015,6,3,24,0.000000,0.000000,12.763400,0.000000,0.000000,38.290200,9.572550,0.000000,0.000000,0.000000,0.000000,25.526800,0.000000,0.000000
3697,2015,6,4,1,0.000000,0.000000,15.949800,0.000000,0.000000,47.849400,11.962350,0.000000,0.000000,0.000000,0.000000,31.899600,0.000000,0.000000
3698,2015,6,4,2,0.000000,0.000000,15.189760,0.000000,0.000000,45.569280,11.392320,0.000000,0.000000,0.000000,0.000000,30.379520,0.000000,0.000000
3699,2015,6,4,3,0.000000,0.000000,14.661680,0.000000,0.000000,43.985040,10.996260,0.000000,0.000000,0.000000,0.000000,29.323360,0.000000,0.000000
3700,2015,6,4,4,0.000000,0.000000,13.395640,0.000000,0.000000,40.186920,10.046730,0.000000,0.000000,0.000000,0.000000,26.791280,0.000000,0.000000
3701,2015,6,4,5,0.000000,0.000000,8.104600,0.000000,0.000000,24.313800,6.078450,0.000000,0.000000,0.000000,0.000000,16.209200,0.000000,0.000000
3702,2015,6,4,6,0.000000,0.000000,8.415520,0.000000,0.000000,25.246560,6.311640,0.000000,0.000000,0.000000,0.000000,16.831040,0.000000,0.000000
3703,2015,6,4,7,0.000000,0.000000,12.679400,0.000000,0.000000,38.038200,9.509550,0.000000,0.000000,0.000000,0.000000,25.358800,0.000000,0.000000
3704,2015,6,4,8,0.000000,0.000000,12.640000,0.000000,0.000000,37.920000,9.480000,0.000000,0.000000,0.000000,0.000000,25.280000,0.000000,0.000000
3705,2015,6,4,9,0.000000,0.000000,13.292880,0.000000,0.000000,39.878640,9.969660,0.000000,0.000000,0.000000,0.000000,26.585760,0.000000,0.000000
3706,2015,6,4,10,0.000000,0.000000,14.161560,0.000000,0.000000,42.484680,10.621170,0.000000,0.000000,0.000000,0.000000,28.323120,0.000000,0.000000
3707,2015,6,4,11,0.000000,0.000000,13.493080,0.000000,0.000000,40.479240,10.119810,0.000000,0.000000,0.000000,0.000000,26.986160,0.000000,0.000000
3708,2015,6,4,12,0.000000,0.000000,13.788440,0.000000,0.000000,41.365320,10.341330,0.000000,0.000000,0.000000,0.000000,27.576880,0.000000,0.000000
3709,2015,6,4,13,0.000000,0.000000,17.311800,0.000000,0.000000,51.935400,12.983850,0.000000,0.000000,0.000000,0.000000,34.623600,0.000000,0.000000
3710,2015,6,4,14,0.000000,0.000000,15.950440,0.000000,0.000000,47.851320,11.962830,0.000000,0.000000,0.000000,0.000000,31.900880,0.000000,0.000000
3711,2015,6,4,15,0.000000,0.000000,12.128800,0.000000,0.000000,36.386400,9.096600,0.000000,0.000000,0.000000,0.000000,24.257600,0.000000,0.000000
3712,2015,6,4,16,0.000000,0.000000,10.914800,0.000000,0.000000,32.744400,8.186100,0.000000,0.000000,0.000000,0.000000,21.829600,0.000000,0.000000
3713,2015,6,4,17,0.000000,0.000000,11.693040,0.000000,0.000000,35.079120,8.769780,0.000000,0.000000,0.000000,0.000000,23.386080,0.000000,0.000000
3714,2015,6,4,18,0.000000,0.000000,13.409840,0.000000,0.000000,40.229520,10.057380,0.000000,0.000000,0.000000,0.000000,26.819680,0.000000,0.000000
3715,2015,6,4,19,0.000000,0.000000,14.855000,0.000000,0.000000,44.565000,11.141250,0.000000,0.000000,0.000000,0.000000,29.710000,0.000000,0.000000
3716,2015,6,4,20,0.000000,0.000000,13.102960,0.000000,0.000000,39.308880,9.827220,0.000000,0.000000,0.000000,0.000000,26.205920,0.000000,0.000000
3717,2015,6,4,21,0.000000,0.000000,11.545080,0.000000,0.000000,34.635240,8.658810,0.000000,0.000000,0.000000,0.000000,23.090160,0.000000,0.000000
3718,2015,6,4,22,0.000000,0.000000,11.308440,0.000000,0.000000,33.925320,8.481330,0.000000,0.000000,0.000000,0.000000,22.616880,0.000000,0.000000
3719,2015,6,4,23,0.000000,0.000000,10.616920,0.000000,0.000000,31.850760,7.962690,0.000000,0.000000,0.000000,0.000000,21.233840,0.000000,0.000000
3720,2015,6,4,24,0.000000,0.000000,10.390280,0.000000,0.000000,31.170840,7.792710,0.000000,0.000000,0.000000,0.000000,20.780560,0.000000,0.000000
3721,2015,6,5,1,0.000000,0.000000,10.158240,0.000000,0.000000,30.474720,7.618680,0.000000,0.000000,0.000000,0.000000,20.316480,0.000000,0.000000
3722,2015,6,5,2,0.000000,0.000000,6.426880,0.000000,0.000000,19.280640,4.820160,0.000000,0.000000,0.000000,0.000000,12.853760,0.000000,0.000000
3723,2015,6,5,3,0.000000,0.000000,5.970040,0.000000,0.000000,17.910120,4.477530,0.000000,0.000000,0.000000,0.000000,11.940080,0.000000,0.000000
3724,2015,6,5,4,0.000000,0.000000,5.135240,0.000000,0.000000,15.405720,3.851430,0.000000,0.000000,0.000000,0.000000,10.270480,0.000000,0.000000
3725,2015,6,5,5,0.000000,0.000000,5.405680,0.000000,0.000000,16.217040,4.054260,0.000000,0.000000,0.000000,0.000000,10.811360,0.000000,0.000000
3726,2015,6,5,6,0.000000,0.000000,6.170480,0.000000,0.000000,18.511440,4.627860,0.000000,0.000000,0.000000,0.000000,12.340960,0.000000,0.000000
3727,2015,6,5,7,0.000000,0.000000,8.567680,0.000000,0.000000,25.703040,6.425760,0.000000,0.000000,0.000000,0.000000,17.135360,0.000000,0.000000
3728,2015,6,5,8,0.000000,0.000000,9.972080,0.000000,0.000000,29.916240,7.479060,0.000000,0.000000,0.000000,0.000000,19.944160,0.000000,0.000000
3729,2015,6,5,9,0.000000,0.000000,9.705360,0.000000,0.000000,29.116080,7.279020,0.000000,0.000000,0.000000,0.000000,19.410720,0.000000,0.000000
3730,2015,6,5,10,0.000000,0.000000,9.743720,0.000000,0.000000,29.231160,7.307790,0.000000,0.000000,0.000000,0.000000,19.487440,0.000000,0.000000
3731,2015,6,5,11,0.000000,0.000000,8.855200,0.000000,0.000000,26.565600,6.641400,0.000000,0.000000,0.000000,0.000000,17.710400,0.000000,0.000000
3732,2015,6,5,12,0.000000,0.000000,5.791240,0.000000,0.000000,17.373720,4.343430,0.000000,0.000000,0.000000,0.000000,11.582480,0.000000,0.000000
3733,2015,6,5,13,0.000000,0.000000,4.601040,0.000000,0.000000,13.803120,3.450780,0.000000,0.000000,0.000000,0.000000,9.202080,0.000000,0.000000
3734,2015,6,5,14,0.000000,0.000000,4.636520,0.000000,0.000000,13.909560,3.477390,0.000000,0.000000,0.000000,0.000000,9.273040,0.000000,0.000000
3735,2015,6,5,15,0.000000,0.000000,4.197360,0.000000,0.000000,12.592080,3.148020,0.000000,0.000000,0.000000,0.000000,8.394720,0.000000,0.000000
3736,2015,6,5,16,0.000000,0.000000,3.172920,0.000000,0.000000,9.518760,2.379690,0.000000,0.000000,0.000000,0.000000,6.345840,0.000000,0.000000
3737,2015,6,5,17,0.000000,0.000000,4.061600,0.000000,0.000000,12.184800,3.046200,0.000000,0.000000,0.000000,0.000000,8.123200,0.000000,0.000000
3738,2015,6,5,18,0.000000,0.000000,3.863200,0.000000,0.000000,11.589600,2.897400,0.000000,0.000000,0.000000,0.000000,7.726400,0.000000,0.000000
3739,2015,6,5,19,0.000000,0.000000,3.796720,0.000000,0.000000,11.390160,2.847540,0.000000,0.000000,0.000000,0.000000,7.593440,0.000000,0.000000
3740,2015,6,5,20,0.000000,0.000000,4.032400,0.000000,0.000000,12.097200,3.024300,0.000000,0.000000,0.000000,0.000000,8.064800,0.000000,0.000000
3741,2015,6,5,21,0.000000,0.000000,4.242120,0.000000,0.000000,12.726360,3.181590,0.000000,0.000000,0.000000,0.000000,8.484240,0.000000,0.000000
3742,2015,6,5,22,0.000000,0.000000,4.057400,0.000000,0.000000,12.172200,3.043050,0.000000,0.000000,0.000000,0.000000,8.114800,0.000000,0.000000
3743,2015,6,5,23,0.000000,0.000000,2.085000,0.000000,0.000000,6.255000,1.563750,0.000000,0.000000,0.000000,0.000000,4.170000,0.000000,0.000000
3744,2015,6,5,24,0.000000,0.000000,2.312520,0.000000,0.000000,6.937560,1.734390,0.000000,0.000000,0.000000,0.000000,4.625040,0.000000,0.000000
3745,2015,6,6,1,0.000000,0.000000,2.573440,0.000000,0.000000,7.720320,1.930080,0.000000,0.000000,0.000000,0.000000,5.146880,0.000000,0.000000
3746,2015,6,6,2,0.000000,0.000000,2.249120,0.000000,0.000000,6.747360,1.686840,0.000000,0.000000,0.000000,0.000000,4.498240,0.000000,0.000000
3747,2015,6,6,3,0.000000,0.000000,2.295680,0.000000,0.000000,6.887040,1.721760,0.000000,0.000000,0.000000,0.000000,4.591360,0.000000,0.000000
3748,2015,6,6,4,0.000000,0.000000,3.060720,0.000000,0.000000,9.182160,2.295540,0.000000,0.000000,0.000000,0.000000,6.121440,0.000000,0.000000
3749,2015,6,6,5,0.000000,0.000000,2.863320,0.000000,0.000000,8.589960,2.147490,0.000000,0.000000,0.000000,0.000000,5.726640,0.000000,0.000000
3750,2015,6,6,6,0.000000,0.000000,2.697720,0.000000,0.000000,8.093160,2.023290,0.000000,0.000000,0.000000,0.000000,5.395440,0.000000,0.000000
3751,2015,6,6,7,0.000000,0.000000,3.472880,0.000000,0.000000,10.418640,2.604660,0.000000,0.000000,0.000000,0.000000,6.945760,0.000000,0.000000
3752,2015,6,6,8,0.000000,0.000000,3.250200,0.000000,0.000000,9.750600,2.437650,0.000000,0.000000,0.000000,0.000000,6.500400,0.000000,0.000000
3753,2015,6,6,9,0.000000,0.000000,3.510280,0.000000,0.000000,10.530840,2.632710,0.000000,0.000000,0.000000,0.000000,7.020560,0.000000,0.000000
3754,2015,6,6,10,0.000000,0.000000,3.370560,0.000000,0.000000,10.111680,2.527920,0.000000,0.000000,0.000000,0.000000,6.741120,0.000000,0.000000
3755,2015,6,6,11,0.000000,0.000000,3.987280,0.000000,0.000000,11.961840,2.990460,0.000000,0.000000,0.000000,0.000000,7.974560,0.000000,0.000000
3756,2015,6,6,12,0.000000,0.000000,4.236920,0.000000,0.000000,12.710760,3.177690,0.000000,0.000000,0.000000,0.000000,8.473840,0.000000,0.000000
3757,2015,6,6,13,0.000000,0.000000,3.976680,0.000000,0.000000,11.930040,2.982510,0.000000,0.000000,0.000000,0.000000,7.953360,0.000000,0.000000
3758,2015,6,6,14,0.000000,0.000000,4.183640,0.000000,0.000000,12.550920,3.137730,0.000000,0.000000,0.000000,0.000000,8.367280,0.000000,0.000000
3759,2015,6,6,15,0.000000,0.000000,3.349440,0.000000,0.000000,10.048320,2.512080,0.000000,0.000000,0.000000,0.000000,6.698880,0.000000,0.000000
3760,2015,6,6,16,0.000000,0.000000,4.201160,0.000000,0.000000,12.603480,3.150870,0.000000,0.000000,0.000000,0.000000,8.402320,0.000000,0.000000
3761,2015,6,6,17,0.000000,0.000000,4.859840,0.000000,0.000000,14.579520,3.644880,0.000000,0.000000,0.000000,0.000000,9.719680,0.000000,0.000000
3762,2015,6,6,18,0.000000,0.000000,5.633000,0.000000,0.000000,16.899000,4.224750,0.000000,0.000000,0.000000,0.000000,11.266000,0.000000,0.000000
3763,2015,6,6,19,0.000000,0.000000,7.953240,0.000000,0.000000,23.859720,5.964930,0.000000,0.000000,0.000000,0.000000,15.906480,0.000000,0.000000
3764,2015,6,6,20,0.000000,0.000000,7.994240,0.000000,0.000000,23.982720,5.995680,0.000000,0.000000,0.000000,0.000000,15.988480,0.000000,0.000000
3765,2015,6,6,21,0.000000,0.000000,7.228160,0.000000,0.000000,21.684480,5.421120,0.000000,0.000000,0.000000,0.000000,14.456320,0.000000,0.000000
3766,2015,6,6,22,0.000000,0.000000,7.445200,0.000000,0.000000,22.335600,5.583900,0.000000,0.000000,0.000000,0.000000,14.890400,0.000000,0.000000
3767,2015,6,6,23,0.000000,0.000000,8.900760,0.000000,0.000000,26.702280,6.675570,0.000000,0.000000,0.000000,0.000000,17.801520,0.000000,0.000000
3768,2015,6,6,24,0.000000,0.000000,9.805840,0.000000,0.000000,29.417520,7.354380,0.000000,0.000000,0.000000,0.000000,19.611680,0.000000,0.000000
3769,2015,6,7,1,0.000000,0.000000,13.669160,0.000000,0.000000,41.007480,10.251870,0.000000,0.000000,0.000000,0.000000,27.338320,0.000000,0.000000
3770,2015,6,7,2,0.000000,0.000000,19.027920,0.000000,0.000000,57.083760,14.270940,0.000000,0.000000,0.000000,0.000000,38.055840,0.000000,0.000000
3771,2015,6,7,3,0.000000,0.000000,15.929600,0.000000,0.000000,47.788800,11.947200,0.000000,0.000000,0.000000,0.000000,31.859200,0.000000,0.000000
3772,2015,6,7,4,0.000000,0.000000,9.225720,0.000000,0.000000,27.677160,6.919290,0.000000,0.000000,0.000000,0.000000,18.451440,0.000000,0.000000
3773,2015,6,7,5,0.000000,0.000000,5.975200,0.000000,0.000000,17.925600,4.481400,0.000000,0.000000,0.000000,0.000000,11.950400,0.000000,0.000000
3774,2015,6,7,6,0.000000,0.000000,4.301520,0.000000,0.000000,12.904560,3.226140,0.000000,0.000000,0.000000,0.000000,8.603040,0.000000,0.000000
3775,2015,6,7,7,0.000000,0.000000,4.358440,0.000000,0.000000,13.075320,3.268830,0.000000,0.000000,0.000000,0.000000,8.716880,0.000000,0.000000
3776,2015,6,7,8,0.000000,0.000000,4.170200,0.000000,0.000000,12.510600,3.127650,0.000000,0.000000,0.000000,0.000000,8.340400,0.000000,0.000000
3777,2015,6,7,9,0.000000,0.000000,4.306280,0.000000,0.000000,12.918840,3.229710,0.000000,0.000000,0.000000,0.000000,8.612560,0.000000,0.000000
3778,2015,6,7,10,0.000000,0.000000,5.633560,0.000000,0.000000,16.900680,4.225170,0.000000,0.000000,0.000000,0.000000,11.267120,0.000000,0.000000
3779,2015,6,7,11,0.000000,0.000000,9.360960,0.000000,0.000000,28.082880,7.020720,0.000000,0.000000,0.000000,0.000000,18.721920,0.000000,0.000000
3780,2015,6,7,12,0.000000,0.000000,12.315280,0.000000,0.000000,36.945840,9.236460,0.000000,0.000000,0.000000,0.000000,24.630560,0.000000,0.000000
3781,2015,6,7,13,0.000000,0.000000,13.221160,0.000000,0.000000,39.663480,9.915870,0.000000,0.000000,0.000000,0.000000,26.442320,0.000000,0.000000
3782,2015,6,7,14,0.000000,0.000000,12.832000,0.000000,0.000000,38.496000,9.624000,0.000000,0.000000,0.000000,0.000000,25.664000,0.000000,0.000000
3783,2015,6,7,15,0.000000,0.000000,11.745280,0.000000,0.000000,35.235840,8.808960,0.000000,0.000000,0.000000,0.000000,23.490560,0.000000,0.000000
3784,2015,6,7,16,0.000000,0.000000,11.232040,0.000000,0.000000,33.696120,8.424030,0.000000,0.000000,0.000000,0.000000,22.464080,0.000000,0.000000
3785,2015,6,7,17,0.000000,0.000000,9.911560,0.000000,0.000000,29.734680,7.433670,0.000000,0.000000,0.000000,0.000000,19.823120,0.000000,0.000000
3786,2015,6,7,18,0.000000,0.000000,9.628280,0.000000,0.000000,28.884840,7.221210,0.000000,0.000000,0.000000,0.000000,19.256560,0.000000,0.000000
3787,2015,6,7,19,0.000000,0.000000,7.847560,0.000000,0.000000,23.542680,5.885670,0.000000,0.000000,0.000000,0.000000,15.695120,0.000000,0.000000
3788,2015,6,7,20,0.000000,0.000000,6.718960,0.000000,0.000000,20.156880,5.039220,0.000000,0.000000,0.000000,0.000000,13.437920,0.000000,0.000000
3789,2015,6,7,21,0.000000,0.000000,7.208880,0.000000,0.000000,21.626640,5.406660,0.000000,0.000000,0.000000,0.000000,14.417760,0.000000,0.000000
3790,2015,6,7,22,0.000000,0.000000,6.604360,0.000000,0.000000,19.813080,4.953270,0.000000,0.000000,0.000000,0.000000,13.208720,0.000000,0.000000
3791,2015,6,7,23,0.000000,0.000000,5.118920,0.000000,0.000000,15.356760,3.839190,0.000000,0.000000,0.000000,0.000000,10.237840,0.000000,0.000000
3792,2015,6,7,24,0.000000,0.000000,4.389360,0.000000,0.000000,13.168080,3.292020,0.000000,0.000000,0.000000,0.000000,8.778720,0.000000,0.000000
3793,2015,6,8,1,0.000000,0.000000,3.302200,0.000000,0.000000,9.906600,2.476650,0.000000,0.000000,0.000000,0.000000,6.604400,0.000000,0.000000
3794,2015,6,8,2,0.000000,0.000000,2.068360,0.000000,0.000000,6.205080,1.551270,0.000000,0.000000,0.000000,0.000000,4.136720,0.000000,0.000000
3795,2015,6,8,3,0.000000,0.000000,1.256640,0.000000,0.000000,3.769920,0.942480,0.000000,0.000000,0.000000,0.000000,2.513280,0.000000,0.000000
3796,2015,6,8,4,0.000000,0.000000,1.206760,0.000000,0.000000,3.620280,0.905070,0.000000,0.000000,0.000000,0.000000,2.413520,0.000000,0.000000
3797,2015,6,8,5,0.000000,0.000000,1.008840,0.000000,0.000000,3.026520,0.756630,0.000000,0.000000,0.000000,0.000000,2.017680,0.000000,0.000000
3798,2015,6,8,6,0.000000,0.000000,1.272520,0.000000,0.000000,3.817560,0.954390,0.000000,0.000000,0.000000,0.000000,2.545040,0.000000,0.000000
3799,2015,6,8,7,0.000000,0.000000,1.638520,0.000000,0.000000,4.915560,1.228890,0.000000,0.000000,0.000000,0.000000,3.277040,0.000000,0.000000
3800,2015,6,8,8,0.000000,0.000000,1.953080,0.000000,0.000000,5.859240,1.464810,0.000000,0.000000,0.000000,0.000000,3.906160,0.000000,0.000000
3801,2015,6,8,9,0.000000,0.000000,2.862000,0.000000,0.000000,8.586000,2.146500,0.000000,0.000000,0.000000,0.000000,5.724000,0.000000,0.000000
3802,2015,6,8,10,0.000000,0.000000,4.502800,0.000000,0.000000,13.508400,3.377100,0.000000,0.000000,0.000000,0.000000,9.005600,0.000000,0.000000
3803,2015,6,8,11,0.000000,0.000000,5.948480,0.000000,0.000000,17.845440,4.461360,0.000000,0.000000,0.000000,0.000000,11.896960,0.000000,0.000000
3804,2015,6,8,12,0.000000,0.000000,5.773400,0.000000,0.000000,17.320200,4.330050,0.000000,0.000000,0.000000,0.000000,11.546800,0.000000,0.000000
3805,2015,6,8,13,0.000000,0.000000,5.034280,0.000000,0.000000,15.102840,3.775710,0.000000,0.000000,0.000000,0.000000,10.068560,0.000000,0.000000
3806,2015,6,8,14,0.000000,0.000000,4.791720,0.000000,0.000000,14.375160,3.593790,0.000000,0.000000,0.000000,0.000000,9.583440,0.000000,0.000000
3807,2015,6,8,15,0.000000,0.000000,4.788400,0.000000,0.000000,14.365200,3.591300,0.000000,0.000000,0.000000,0.000000,9.576800,0.000000,0.000000
3808,2015,6,8,16,0.000000,0.000000,4.528000,0.000000,0.000000,13.584000,3.396000,0.000000,0.000000,0.000000,0.000000,9.056000,0.000000,0.000000
3809,2015,6,8,17,0.000000,0.000000,5.034080,0.000000,0.000000,15.102240,3.775560,0.000000,0.000000,0.000000,0.000000,10.068160,0.000000,0.000000
3810,2015,6,8,18,0.000000,0.000000,5.121240,0.000000,0.000000,15.363720,3.840930,0.000000,0.000000,0.000000,0.000000,10.242480,0.000000,0.000000
3811,2015,6,8,19,0.000000,0.000000,5.233280,0.000000,0.000000,15.699840,3.924960,0.000000,0.000000,0.000000,0.000000,10.466560,0.000000,0.000000
3812,2015,6,8,20,0.000000,0.000000,5.562640,0.000000,0.000000,16.687920,4.171980,0.000000,0.000000,0.000000,0.000000,11.125280,0.000000,0.000000
3813,2015,6,8,21,0.000000,0.000000,5.905240,0.000000,0.000000,17.715720,4.428930,0.000000,0.000000,0.000000,0.000000,11.810480,0.000000,0.000000
3814,2015,6,8,22,0.000000,0.000000,5.010720,0.000000,0.000000,15.032160,3.758040,0.000000,0.000000,0.000000,0.000000,10.021440,0.000000,0.000000
3815,2015,6,8,23,0.000000,0.000000,4.072760,0.000000,0.000000,12.218280,3.054570,0.000000,0.000000,0.000000,0.000000,8.145520,0.000000,0.000000
3816,2015,6,8,24,0.000000,0.000000,3.941040,0.000000,0.000000,11.823120,2.955780,0.000000,0.000000,0.000000,0.000000,7.882080,0.000000,0.000000
3817,2015,6,9,1,0.000000,0.000000,5.972640,0.000000,0.000000,17.917920,4.479480,0.000000,0.000000,0.000000,0.000000,11.945280,0.000000,0.000000
3818,2015,6,9,2,0.000000,0.000000,8.576480,0.000000,0.000000,25.729440,6.432360,0.000000,0.000000,0.000000,0.000000,17.152960,0.000000,0.000000
3819,2015,6,9,3,0.000000,0.000000,10.252640,0.000000,0.000000,30.757920,7.689480,0.000000,0.000000,0.000000,0.000000,20.505280,0.000000,0.000000
3820,2015,6,9,4,0.000000,0.000000,10.074240,0.000000,0.000000,30.222720,7.555680,0.000000,0.000000,0.000000,0.000000,20.148480,0.000000,0.000000
3821,2015,6,9,5,0.000000,0.000000,9.579360,0.000000,0.000000,28.738080,7.184520,0.000000,0.000000,0.000000,0.000000,19.158720,0.000000,0.000000
3822,2015,6,9,6,0.000000,0.000000,7.943160,0.000000,0.000000,23.829480,5.957370,0.000000,0.000000,0.000000,0.000000,15.886320,0.000000,0.000000
3823,2015,6,9,7,0.000000,0.000000,9.368120,0.000000,0.000000,28.104360,7.026090,0.000000,0.000000,0.000000,0.000000,18.736240,0.000000,0.000000
3824,2015,6,9,8,0.000000,0.000000,11.631800,0.000000,0.000000,34.895400,8.723850,0.000000,0.000000,0.000000,0.000000,23.263600,0.000000,0.000000
3825,2015,6,9,9,0.000000,0.000000,15.136920,0.000000,0.000000,45.410760,11.352690,0.000000,0.000000,0.000000,0.000000,30.273840,0.000000,0.000000
3826,2015,6,9,10,0.000000,0.000000,15.999400,0.000000,0.000000,47.998200,11.999550,0.000000,0.000000,0.000000,0.000000,31.998800,0.000000,0.000000
3827,2015,6,9,11,0.000000,0.000000,19.150880,0.000000,0.000000,57.452640,14.363160,0.000000,0.000000,0.000000,0.000000,38.301760,0.000000,0.000000
3828,2015,6,9,12,0.000000,0.000000,21.493600,0.000000,0.000000,64.480800,16.120200,0.000000,0.000000,0.000000,0.000000,42.987200,0.000000,0.000000
3829,2015,6,9,13,0.000000,0.000000,23.498000,0.000000,0.000000,70.494000,17.623500,0.000000,0.000000,0.000000,0.000000,46.996000,0.000000,0.000000
3830,2015,6,9,14,0.000000,0.000000,26.588360,0.000000,0.000000,79.765080,19.941270,0.000000,0.000000,0.000000,0.000000,53.176720,0.000000,0.000000
3831,2015,6,9,15,0.000000,0.000000,29.338960,0.000000,0.000000,88.016880,22.004220,0.000000,0.000000,0.000000,0.000000,58.677920,0.000000,0.000000
3832,2015,6,9,16,0.000000,0.000000,30.140800,0.000000,0.000000,90.422400,22.605600,0.000000,0.000000,0.000000,0.000000,60.281600,0.000000,0.000000
3833,2015,6,9,17,0.000000,0.000000,29.975160,0.000000,0.000000,89.925480,22.481370,0.000000,0.000000,0.000000,0.000000,59.950320,0.000000,0.000000
3834,2015,6,9,18,0.000000,0.000000,29.621560,0.000000,0.000000,88.864680,22.216170,0.000000,0.000000,0.000000,0.000000,59.243120,0.000000,0.000000
3835,2015,6,9,19,0.000000,0.000000,30.590560,0.000000,0.000000,91.771680,22.942920,0.000000,0.000000,0.000000,0.000000,61.181120,0.000000,0.000000
3836,2015,6,9,20,0.000000,0.000000,32.147920,0.000000,0.000000,96.443760,24.110940,0.000000,0.000000,0.000000,0.000000,64.295840,0.000000,0.000000
3837,2015,6,9,21,0.000000,0.000000,34.221400,0.000000,0.000000,102.664200,25.666050,0.000000,0.000000,0.000000,0.000000,68.442800,0.000000,0.000000
3838,2015,6,9,22,0.000000,0.000000,33.963200,0.000000,0.000000,101.889600,25.472400,0.000000,0.000000,0.000000,0.000000,67.926400,0.000000,0.000000
3839,2015,6,9,23,0.000000,0.000000,35.069720,0.000000,0.000000,105.209160,26.302290,0.000000,0.000000,0.000000,0.000000,70.139440,0.000000,0.000000
3840,2015,6,9,24,0.000000,0.000000,37.135440,0.000000,0.000000,111.406320,27.851580,0.000000,0.000000,0.000000,0.000000,74.270880,0.000000,0.000000
3841,2015,6,10,1,0.000000,0.000000,39.102080,0.000000,0.000000,117.306240,29.326560,0.000000,0.000000,0.000000,0.000000,78.204160,0.000000,0.000000
3842,2015,6,10,2,0.000000,0.000000,39.179520,0.000000,0.000000,117.538560,29.384640,0.000000,0.000000,0.000000,0.000000,78.359040,0.000000,0.000000
3843,2015,6,10,3,0.000000,0.000000,39.333400,0.000000,0.000000,118.000200,29.500050,0.000000,0.000000,0.000000,0.000000,78.666800,0.000000,0.000000
3844,2015,6,10,4,0.000000,0.000000,38.925600,0.000000,0.000000,116.776800,29.194200,0.000000,0.000000,0.000000,0.000000,77.851200,0.000000,0.000000
3845,2015,6,10,5,0.000000,0.000000,38.817480,0.000000,0.000000,116.452440,29.113110,0.000000,0.000000,0.000000,0.000000,77.634960,0.000000,0.000000
3846,2015,6,10,6,0.000000,0.000000,39.454440,0.000000,0.000000,118.363320,29.590830,0.000000,0.000000,0.000000,0.000000,78.908880,0.000000,0.000000
3847,2015,6,10,7,0.000000,0.000000,39.708520,0.000000,0.000000,119.125560,29.781390,0.000000,0.000000,0.000000,0.000000,79.417040,0.000000,0.000000
3848,2015,6,10,8,0.000000,0.000000,39.898160,0.000000,0.000000,119.694480,29.923620,0.000000,0.000000,0.000000,0.000000,79.796320,0.000000,0.000000
3849,2015,6,10,9,0.000000,0.000000,39.649280,0.000000,0.000000,118.947840,29.736960,0.000000,0.000000,0.000000,0.000000,79.298560,0.000000,0.000000
3850,2015,6,10,10,0.000000,0.000000,39.187200,0.000000,0.000000,117.561600,29.390400,0.000000,0.000000,0.000000,0.000000,78.374400,0.000000,0.000000
3851,2015,6,10,11,0.000000,0.000000,39.731280,0.000000,0.000000,119.193840,29.798460,0.000000,0.000000,0.000000,0.000000,79.462560,0.000000,0.000000
3852,2015,6,10,12,0.000000,0.000000,39.874800,0.000000,0.000000,119.624400,29.906100,0.000000,0.000000,0.000000,0.000000,79.749600,0.000000,0.000000
3853,2015,6,10,13,0.000000,0.000000,39.947240,0.000000,0.000000,119.841720,29.960430,0.000000,0.000000,0.000000,0.000000,79.894480,0.000000,0.000000
3854,2015,6,10,14,0.000000,0.000000,39.987240,0.000000,0.000000,119.961720,29.990430,0.000000,0.000000,0.000000,0.000000,79.974480,0.000000,0.000000
