hour,year,month,day,hour_of_day,bus1,bus2,bus3,bus4,bus5,bus6
3345,2015,5,20,9,0.000000,0.000000,0.000000,160.579174,160.579174,214.105565
3346,2015,5,20,10,0.000000,0.000000,0.000000,156.627136,156.627136,208.836181
3347,2015,5,20,11,0.000000,0.000000,0.000000,145.577882,145.577882,194.103843
3348,2015,5,20,12,0.000000,0.000000,0.000000,138.245962,138.245962,184.327949
3349,2015,5,20,13,0.000000,0.000000,0.000000,132.537764,132.537764,176.717018
3350,2015,5,20,14,0.000000,0.000000,0.000000,132.052756,132.052756,176.070342
3351,2015,5,20,15,0.000000,0.000000,0.000000,126.687958,126.687958,168.917278
3352,2015,5,20,16,0.000000,0.000000,0.000000,123.329364,123.329364,164.439153
3353,2015,5,20,17,0.000000,0.000000,0.000000,132.829260,132.829260,177.105681
3354,2015,5,20,18,0.000000,0.000000,0.000000,159.352907,159.352907,212.470543
3355,2015,5,20,19,0.000000,0.000000,0.000000,164.206508,164.206508,218.942010
3356,2015,5,20,20,0.000000,0.000000,0.000000,155.430992,155.430992,207.241322
3357,2015,5,20,21,0.000000,0.000000,0.000000,145.062229,145.062229,193.416306
3358,2015,5,20,22,0.000000,0.000000,0.000000,128.328869,128.328869,171.105159
3359,2015,5,20,23,0.000000,0.000000,0.000000,112.740577,112.740577,150.320769
3360,2015,5,20,24,0.000000,0.000000,0.000000,110.776454,110.776454,147.701938
3361,2015,5,21,1,0.000000,0.000000,0.000000,101.464845,101.464845,135.286459
3362,2015,5,21,2,0.000000,0.000000,0.000000,104.655010,104.655010,139.540014
3363,2015,5,21,3,0.000000,0.000000,0.000000,96.717045,96.717045,128.956061
3364,2015,5,21,4,0.000000,0.000000,0.000000,93.096560,93.096560,124.128747
3365,2015,5,21,5,0.000000,0.000000,0.000000,92.591479,92.591479,123.455306
3366,2015,5,21,6,0.000000,0.000000,0.000000,96.497818,96.497818,128.663757
3367,2015,5,21,7,0.000000,0.000000,0.000000,117.297108,117.297108,156.396143
3368,2015,5,21,8,0.000000,0.000000,0.000000,150.477407,150.477407,200.636543
3369,2015,5,21,9,0.000000,0.000000,0.000000,158.734587,158.734587,211.646116
3370,2015,5,21,10,0.000000,0.000000,0.000000,154.965410,154.965410,206.620547
3371,2015,5,21,11,0.000000,0.000000,0.000000,146.570733,146.570733,195.427645
3372,2015,5,21,12,0.000000,0.000000,0.000000,139.169078,139.169078,185.558771
3373,2015,5,21,13,0.000000,0.000000,0.000000,134.999833,134.999833,179.999778
3374,2015,5,21,14,0.000000,0.000000,0.000000,131.809983,131.809983,175.746644
3375,2015,5,21,15,0.000000,0.000000,0.000000,128.604380,128.604380,171.472507
3376,2015,5,21,16,0.000000,0.000000,0.000000,123.082800,123.082800,164.110400
3377,2015,5,21,17,0.000000,0.000000,0.000000,131.939083,131.939083,175.918777
3378,2015,5,21,18,0.000000,0.000000,0.000000,154.477827,154.477827,205.970436
3379,2015,5,21,19,0.000000,0.000000,0.000000,162.106923,162.106923,216.142564
3380,2015,5,21,20,0.000000,0.000000,0.000000,154.542144,154.542144,206.056192
3381,2015,5,21,21,0.000000,0.000000,0.000000,145.026318,145.026318,193.368424
3382,2015,5,21,22,0.000000,0.000000,0.000000,127.546007,127.546007,170.061343
3383,2015,5,21,23,0.000000,0.000000,0.000000,112.150327,112.150327,149.533769
3384,2015,5,21,24,0.000000,0.000000,0.000000,110.671134,110.671134,147.561512
3385,2015,5,22,1,0.000000,0.000000,0.000000,99.280258,99.280258,132.373678
3386,2015,5,22,2,0.000000,0.000000,0.000000,102.110843,102.110843,136.147790
3387,2015,5,22,3,0.000000,0.000000,0.000000,94.795440,94.795440,126.393920
3388,2015,5,22,4,0.000000,0.000000,0.000000,91.240509,91.240509,121.654012
3389,2015,5,22,5,0.000000,0.000000,0.000000,90.663657,90.663657,120.884876
3390,2015,5,22,6,0.000000,0.000000,0.000000,94.857706,94.857706,126.476941
3391,2015,5,22,7,0.000000,0.000000,0.000000,112.895167,112.895167,150.526890
3392,2015,5,22,8,0.000000,0.000000,0.000000,142.325160,142.325160,189.766880
3393,2015,5,22,9,0.000000,0.000000,0.000000,150.856744,150.856744,201.142326
3394,2015,5,22,10,0.000000,0.000000,0.000000,148.392677,148.392677,197.856902
3395,2015,5,22,11,0.000000,0.000000,0.000000,141.162512,141.162512,188.216682
3396,2015,5,22,12,0.000000,0.000000,0.000000,132.548494,132.548494,176.731325
3397,2015,5,22,13,0.000000,0.000000,0.000000,131.124723,131.124723,174.832964
3398,2015,5,22,14,0.000000,0.000000,0.000000,129.806733,129.806733,173.075644
3399,2015,5,22,15,0.000000,0.000000,0.000000,126.527296,126.527296,168.703062
3400,2015,5,22,16,0.000000,0.000000,0.000000,122.855247,122.855247,163.806996
3401,2015,5,22,17,0.000000,0.000000,0.000000,129.380397,129.380397,172.507195
3402,2015,5,22,18,0.000000,0.000000,0.000000,151.326736,151.326736,201.768981
3403,2015,5,22,19,0.000000,0.000000,0.000000,158.841006,158.841006,211.788008
3404,2015,5,22,20,0.000000,0.000000,0.000000,147.815002,147.815002,197.086669
3405,2015,5,22,21,0.000000,0.000000,0.000000,139.172695,139.172695,185.563594
3406,2015,5,22,22,0.000000,0.000000,0.000000,124.278081,124.278081,165.704108
3407,2015,5,22,23,0.000000,0.000000,0.000000,112.787772,112.787772,150.383696
3408,2015,5,22,24,0.000000,0.000000,0.000000,112.243462,112.243462,149.657950
3409,2015,5,23,1,0.000000,0.000000,0.000000,104.119723,104.119723,138.826297
3410,2015,5,23,2,0.000000,0.000000,0.000000,107.209477,107.209477,142.945969
3411,2015,5,23,3,0.000000,0.000000,0.000000,98.317731,98.317731,131.090309
3412,2015,5,23,4,0.000000,0.000000,0.000000,94.631373,94.631373,126.175164
3413,2015,5,23,5,0.000000,0.000000,0.000000,92.895922,92.895922,123.861230
3414,2015,5,23,6,0.000000,0.000000,0.000000,94.128402,94.128402,125.504536
3415,2015,5,23,7,0.000000,0.000000,0.000000,98.307526,98.307526,131.076701
3416,2015,5,23,8,0.000000,0.000000,0.000000,105.659607,105.659607,140.879476
3417,2015,5,23,9,0.000000,0.000000,0.000000,118.755840,118.755840,158.341120
3418,2015,5,23,10,0.000000,0.000000,0.000000,123.306671,123.306671,164.408894
3419,2015,5,23,11,0.000000,0.000000,0.000000,117.778925,117.778925,157.038567
3420,2015,5,23,12,0.000000,0.000000,0.000000,111.169749,111.169749,148.226332
3421,2015,5,23,13,0.000000,0.000000,0.000000,105.733039,105.733039,140.977385
3422,2015,5,23,14,0.000000,0.000000,0.000000,102.088749,102.088749,136.118331
3423,2015,5,23,15,0.000000,0.000000,0.000000,98.827814,98.827814,131.770419
3424,2015,5,23,16,0.000000,0.000000,0.000000,99.740641,99.740641,132.987522
3425,2015,5,23,17,0.000000,0.000000,0.000000,106.188234,106.188234,141.584312
3426,2015,5,23,18,0.000000,0.000000,0.000000,130.098959,130.098959,173.465279
3427,2015,5,23,19,0.000000,0.000000,0.000000,144.281429,144.281429,192.375239
3428,2015,5,23,20,0.000000,0.000000,0.000000,130.363880,130.363880,173.818507
3429,2015,5,23,21,0.000000,0.000000,0.000000,121.534768,121.534768,162.046358
3430,2015,5,23,22,0.000000,0.000000,0.000000,116.216309,116.216309,154.955078
3431,2015,5,23,23,0.000000,0.000000,0.000000,109.357554,109.357554,145.810072
3432,2015,5,23,24,0.000000,0.000000,0.000000,110.491836,110.491836,147.322448
3433,2015,5,24,1,0.000000,0.000000,0.000000,101.509220,101.509220,135.345626
3434,2015,5,24,2,0.000000,0.000000,0.000000,104.177947,104.177947,138.903930
3435,2015,5,24,3,0.000000,0.000000,0.000000,96.621480,96.621480,128.828640
3436,2015,5,24,4,0.000000,0.000000,0.000000,92.514074,92.514074,123.352099
3437,2015,5,24,5,0.000000,0.000000,0.000000,90.548382,90.548382,120.731176
3438,2015,5,24,6,0.000000,0.000000,0.000000,90.398275,90.398275,120.531033
3439,2015,5,24,7,0.000000,0.000000,0.000000,91.976580,91.976580,122.635439
3440,2015,5,24,8,0.000000,0.000000,0.000000,94.056010,94.056010,125.408013
3441,2015,5,24,9,0.000000,0.000000,0.000000,101.833395,101.833395,135.777860
3442,2015,5,24,10,0.000000,0.000000,0.000000,105.918611,105.918611,141.224815
3443,2015,5,24,11,0.000000,0.000000,0.000000,103.805076,103.805076,138.406769
3444,2015,5,24,12,0.000000,0.000000,0.000000,98.398518,98.398518,131.198024
3445,2015,5,24,13,0.000000,0.000000,0.000000,94.918335,94.918335,126.557780
3446,2015,5,24,14,0.000000,0.000000,0.000000,92.408981,92.408981,123.211975
3447,2015,5,24,15,0.000000,0.000000,0.000000,91.003055,91.003055,121.337407
3448,2015,5,24,16,0.000000,0.000000,0.000000,92.201560,92.201560,122.935413
3449,2015,5,24,17,0.000000,0.000000,0.000000,99.946798,99.946798,133.262397
3450,2015,5,24,18,0.000000,0.000000,0.000000,122.180688,122.180688,162.907584
3451,2015,5,24,19,0.000000,0.000000,0.000000,135.853992,135.853992,181.138656
3452,2015,5,24,20,0.000000,0.000000,0.000000,126.337060,126.337060,168.449414
3453,2015,5,24,21,0.000000,0.000000,0.000000,119.534737,119.534737,159.379650
3454,2015,5,24,22,0.000000,0.000000,0.000000,110.350980,110.350980,147.134640
3455,2015,5,24,23,0.000000,0.000000,0.000000,99.771832,99.771832,133.029109
3456,2015,5,24,24,0.000000,0.000000,0.000000,97.487186,97.487186,129.982915
3457,2015,5,25,1,0.000000,0.000000,0.000000,93.051129,93.051129,124.068172
3458,2015,5,25,2,0.000000,0.000000,0.000000,96.301487,96.301487,128.401983
3459,2015,5,25,3,0.000000,0.000000,0.000000,91.994040,91.994040,122.658721
3460,2015,5,25,4,0.000000,0.000000,0.000000,89.321951,89.321951,119.095935
3461,2015,5,25,5,0.000000,0.000000,0.000000,88.659817,88.659817,118.213089
3462,2015,5,25,6,0.000000,0.000000,0.000000,92.876783,92.876783,123.835711
3463,2015,5,25,7,0.000000,0.000000,0.000000,109.197226,109.197226,145.596301
3464,2015,5,25,8,0.000000,0.000000,0.000000,139.645103,139.645103,186.193471
3465,2015,5,25,9,0.000000,0.000000,0.000000,153.668497,153.668497,204.891329
3466,2015,5,25,10,0.000000,0.000000,0.000000,151.814710,151.814710,202.419614
3467,2015,5,25,11,0.000000,0.000000,0.000000,146.166104,146.166104,194.888138
3468,2015,5,25,12,0.000000,0.000000,0.000000,144.939242,144.939242,193.252322
3469,2015,5,25,13,0.000000,0.000000,0.000000,144.929030,144.929030,193.238707
3470,2015,5,25,14,0.000000,0.000000,0.000000,147.811455,147.811455,197.081940
3471,2015,5,25,15,0.000000,0.000000,0.000000,147.011767,147.011767,196.015689
3472,2015,5,25,16,0.000000,0.000000,0.000000,144.078024,144.078024,192.104031
3473,2015,5,25,17,0.000000,0.000000,0.000000,152.172163,152.172163,202.896217
3474,2015,5,25,18,0.000000,0.000000,0.000000,169.869744,169.869744,226.492991
3475,2015,5,25,19,0.000000,0.000000,0.000000,168.007212,168.007212,224.009616
3476,2015,5,25,20,0.000000,0.000000,0.000000,156.205299,156.205299,208.273731
3477,2015,5,25,21,0.000000,0.000000,0.000000,144.183214,144.183214,192.244285
3478,2015,5,25,22,0.000000,0.000000,0.000000,126.505173,126.505173,168.673564
3479,2015,5,25,23,0.000000,0.000000,0.000000,112.064729,112.064729,149.419638
3480,2015,5,25,24,0.000000,0.000000,0.000000,110.045184,110.045184,146.726913
3481,2015,5,26,1,0.000000,0.000000,0.000000,99.466981,99.466981,132.622641
3482,2015,5,26,2,0.000000,0.000000,0.000000,102.977879,102.977879,137.303839
3483,2015,5,26,3,0.000000,0.000000,0.000000,96.030609,96.030609,128.040812
3484,2015,5,26,4,0.000000,0.000000,0.000000,92.874844,92.874844,123.833126
3485,2015,5,26,5,0.000000,0.000000,0.000000,92.310746,92.310746,123.080994
3486,2015,5,26,6,0.000000,0.000000,0.000000,95.633525,95.633525,127.511367
3487,2015,5,26,7,0.000000,0.000000,0.000000,114.053787,114.053787,152.071717
3488,2015,5,26,8,0.000000,0.000000,0.000000,146.153033,146.153033,194.870711
3489,2015,5,26,9,0.000000,0.000000,0.000000,160.260528,160.260528,213.680703
3490,2015,5,26,10,0.000000,0.000000,0.000000,162.052398,162.052398,216.069865
3491,2015,5,26,11,0.000000,0.000000,0.000000,158.368407,158.368407,211.157876
3492,2015,5,26,12,0.000000,0.000000,0.000000,156.169687,156.169687,208.226249
3493,2015,5,26,13,0.000000,0.000000,0.000000,153.872397,153.872397,205.163196
3494,2015,5,26,14,0.000000,0.000000,0.000000,154.351855,154.351855,205.802473
3495,2015,5,26,15,0.000000,0.000000,0.000000,150.459355,150.459355,200.612473
3496,2015,5,26,16,0.000000,0.000000,0.000000,149.801487,149.801487,199.735316
3497,2015,5,26,17,0.000000,0.000000,0.000000,158.272276,158.272276,211.029701
3498,2015,5,26,18,0.000000,0.000000,0.000000,172.005019,172.005019,229.340025
3499,2015,5,26,19,0.000000,0.000000,0.000000,171.364729,171.364729,228.486306
3500,2015,5,26,20,0.000000,0.000000,0.000000,161.616132,161.616132,215.488176
3501,2015,5,26,21,0.000000,0.000000,0.000000,149.735139,149.735139,199.646852
3502,2015,5,26,22,0.000000,0.000000,0.000000,131.106484,131.106484,174.808645
3503,2015,5,26,23,0.000000,0.000000,0.000000,118.397124,118.397124,157.862832
3504,2015,5,26,24,0.000000,0.000000,0.000000,117.480638,117.480638,156.640851
3505,2015,5,27,1,0.000000,0.000000,0.000000,106.791820,106.791820,142.389093
3506,2015,5,27,2,0.000000,0.000000,0.000000,109.403272,109.403272,145.871029
3507,2015,5,27,3,0.000000,0.000000,0.000000,103.028751,103.028751,137.371669
3508,2015,5,27,4,0.000000,0.000000,0.000000,98.502469,98.502469,131.336625
3509,2015,5,27,5,0.000000,0.000000,0.000000,97.060247,97.060247,129.413662
3510,2015,5,27,6,0.000000,0.000000,0.000000,99.900955,99.900955,133.201274
3511,2015,5,27,7,0.000000,0.000000,0.000000,116.801771,116.801771,155.735695
3512,2015,5,27,8,0.000000,0.000000,0.000000,146.359326,146.359326,195.145768
3513,2015,5,27,9,0.000000,0.000000,0.000000,156.636201,156.636201,208.848268
3514,2015,5,27,10,0.000000,0.000000,0.000000,154.193261,154.193261,205.591014
3515,2015,5,27,11,0.000000,0.000000,0.000000,148.342894,148.342894,197.790525
3516,2015,5,27,12,0.000000,0.000000,0.000000,140.936561,140.936561,187.915414
3517,2015,5,27,13,0.000000,0.000000,0.000000,141.021732,141.021732,188.028976
3518,2015,5,27,14,0.000000,0.000000,0.000000,139.562114,139.562114,186.082818
3519,2015,5,27,15,0.000000,0.000000,0.000000,137.794002,137.794002,183.725336
3520,2015,5,27,16,0.000000,0.000000,0.000000,133.965954,133.965954,178.621273
3521,2015,5,27,17,0.000000,0.000000,0.000000,138.357524,138.357524,184.476699
3522,2015,5,27,18,0.000000,0.000000,0.000000,158.849252,158.849252,211.799003
3523,2015,5,27,19,0.000000,0.000000,0.000000,163.847231,163.847231,218.462975
3524,2015,5,27,20,0.000000,0.000000,0.000000,154.145483,154.145483,205.527311
3525,2015,5,27,21,0.000000,0.000000,0.000000,143.276581,143.276581,191.035442
3526,2015,5,27,22,0.000000,0.000000,0.000000,128.985617,128.985617,171.980823
3527,2015,5,27,23,0.000000,0.000000,0.000000,114.287636,114.287636,152.383515
3528,2015,5,27,24,0.000000,0.000000,0.000000,112.531521,112.531521,150.042028
3529,2015,5,28,1,0.000000,0.000000,0.000000,102.072320,102.072320,136.096427
3530,2015,5,28,2,0.000000,0.000000,0.000000,105.541106,105.541106,140.721474
3531,2015,5,28,3,0.000000,0.000000,0.000000,97.757296,97.757296,130.343062
3532,2015,5,28,4,0.000000,0.000000,0.000000,93.885624,93.885624,125.180832
3533,2015,5,28,5,0.000000,0.000000,0.000000,93.329460,93.329460,124.439280
3534,2015,5,28,6,0.000000,0.000000,0.000000,97.601918,97.601918,130.135891
3535,2015,5,28,7,0.000000,0.000000,0.000000,115.384085,115.384085,153.845447
3536,2015,5,28,8,0.000000,0.000000,0.000000,145.980991,145.980991,194.641322
3537,2015,5,28,9,0.000000,0.000000,0.000000,154.857413,154.857413,206.476551
3538,2015,5,28,10,0.000000,0.000000,0.000000,152.739008,152.739008,203.652010
3539,2015,5,28,11,0.000000,0.000000,0.000000,146.167808,146.167808,194.890411
3540,2015,5,28,12,0.000000,0.000000,0.000000,139.553904,139.553904,186.071872
3541,2015,5,28,13,0.000000,0.000000,0.000000,136.968819,136.968819,182.625092
3542,2015,5,28,14,0.000000,0.000000,0.000000,136.217036,136.217036,181.622715
3543,2015,5,28,15,0.000000,0.000000,0.000000,134.906569,134.906569,179.875426
3544,2015,5,28,16,0.000000,0.000000,0.000000,133.788628,133.788628,178.384837
3545,2015,5,28,17,0.000000,0.000000,0.000000,141.799531,141.799531,189.066042
3546,2015,5,28,18,0.000000,0.000000,0.000000,161.748756,161.748756,215.665009
3547,2015,5,28,19,0.000000,0.000000,0.000000,163.380159,163.380159,217.840212
3548,2015,5,28,20,0.000000,0.000000,0.000000,155.986388,155.986388,207.981851
3549,2015,5,28,21,0.000000,0.000000,0.000000,143.235876,143.235876,190.981167
3550,2015,5,28,22,0.000000,0.000000,0.000000,124.233306,124.233306,165.644408
3551,2015,5,28,23,0.000000,0.000000,0.000000,111.315533,111.315533,148.420711
3552,2015,5,28,24,0.000000,0.000000,0.000000,110.766024,110.766024,147.688033
3553,2015,5,29,1,0.000000,0.000000,0.000000,100.754002,100.754002,134.338670
3554,2015,5,29,2,0.000000,0.000000,0.000000,103.715234,103.715234,138.286978
3555,2015,5,29,3,0.000000,0.000000,0.000000,95.755799,95.755799,127.674398
3556,2015,5,29,4,0.000000,0.000000,0.000000,91.900618,91.900618,122.534157
3557,2015,5,29,5,0.000000,0.000000,0.000000,91.685192,91.685192,122.246923
3558,2015,5,29,6,0.000000,0.000000,0.000000,95.722929,95.722929,127.630572
3559,2015,5,29,7,0.000000,0.000000,0.000000,110.384228,110.384228,147.178971
3560,2015,5,29,8,0.000000,0.000000,0.000000,131.993303,131.993303,175.991071
3561,2015,5,29,9,0.000000,0.000000,0.000000,146.228986,146.228986,194.971981
3562,2015,5,29,10,0.000000,0.000000,0.000000,145.385240,145.385240,193.846987
3563,2015,5,29,11,0.000000,0.000000,0.000000,136.690276,136.690276,182.253701
3564,2015,5,29,12,0.000000,0.000000,0.000000,133.727848,133.727848,178.303797
3565,2015,5,29,13,0.000000,0.000000,0.000000,131.872860,131.872860,175.830480
3566,2015,5,29,14,0.000000,0.000000,0.000000,129.708650,129.708650,172.944867
3567,2015,5,29,15,0.000000,0.000000,0.000000,126.378360,126.378360,168.504480
3568,2015,5,29,16,0.000000,0.000000,0.000000,123.932592,123.932592,165.243456
3569,2015,5,29,17,0.000000,0.000000,0.000000,134.453637,134.453637,179.271515
3570,2015,5,29,18,0.000000,0.000000,0.000000,153.623113,153.623113,204.830818
3571,2015,5,29,19,0.000000,0.000000,0.000000,151.424633,151.424633,201.899511
3572,2015,5,29,20,0.000000,0.000000,0.000000,137.415603,137.415603,183.220803
3573,2015,5,29,21,0.000000,0.000000,0.000000,125.617661,125.617661,167.490214
3574,2015,5,29,22,0.000000,0.000000,0.000000,115.528528,115.528528,154.038037
3575,2015,5,29,23,0.000000,0.000000,0.000000,109.749655,109.749655,146.332874
3576,2015,5,29,24,0.000000,0.000000,0.000000,112.690448,112.690448,150.253931
3577,2015,5,30,1,0.000000,0.000000,0.000000,99.945281,99.945281,133.260375
3578,2015,5,30,2,0.000000,0.000000,0.000000,100.993192,100.993192,134.657590
3579,2015,5,30,3,0.000000,0.000000,0.000000,95.593930,95.593930,127.458573
3580,2015,5,30,4,0.000000,0.000000,0.000000,92.134711,92.134711,122.846281
3581,2015,5,30,5,0.000000,0.000000,0.000000,90.680857,90.680857,120.907809
3582,2015,5,30,6,0.000000,0.000000,0.000000,91.351698,91.351698,121.802263
3583,2015,5,30,7,0.000000,0.000000,0.000000,93.887427,93.887427,125.183237
3584,2015,5,30,8,0.000000,0.000000,0.000000,99.942067,99.942067,133.256089
3585,2015,5,30,9,0.000000,0.000000,0.000000,110.278385,110.278385,147.037846
3586,2015,5,30,10,0.000000,0.000000,0.000000,115.443021,115.443021,153.924028
3587,2015,5,30,11,0.000000,0.000000,0.000000,112.975661,112.975661,150.634215
3588,2015,5,30,12,0.000000,0.000000,0.000000,111.166114,111.166114,148.221485
3589,2015,5,30,13,0.000000,0.000000,0.000000,108.385570,108.385570,144.514094
3590,2015,5,30,14,0.000000,0.000000,0.000000,107.609480,107.609480,143.479306
3591,2015,5,30,15,0.000000,0.000000,0.000000,105.076323,105.076323,140.101764
3592,2015,5,30,16,0.000000,0.000000,0.000000,104.704022,104.704022,139.605362
3593,2015,5,30,17,0.000000,0.000000,0.000000,109.563547,109.563547,146.084730
3594,2015,5,30,18,0.000000,0.000000,0.000000,127.752410,127.752410,170.336547
3595,2015,5,30,19,0.000000,0.000000,0.000000,131.926537,131.926537,175.902049
3596,2015,5,30,20,0.000000,0.000000,0.000000,122.909604,122.909604,163.879472
3597,2015,5,30,21,0.000000,0.000000,0.000000,118.422549,118.422549,157.896732
3598,2015,5,30,22,0.000000,0.000000,0.000000,111.339624,111.339624,148.452832
3599,2015,5,30,23,0.000000,0.000000,0.000000,106.125965,106.125965,141.501287
3600,2015,5,30,24,0.000000,0.000000,0.000000,106.098324,106.098324,141.464432
3601,2015,5,31,1,0.000000,0.000000,0.000000,99.260001,99.260001,132.346667
3602,2015,5,31,2,0.000000,0.000000,0.000000,101.679152,101.679152,135.572202
3603,2015,5,31,3,0.000000,0.000000,0.000000,94.867187,94.867187,126.489582
3604,2015,5,31,4,0.000000,0.000000,0.000000,90.786639,90.786639,121.048852
3605,2015,5,31,5,0.000000,0.000000,0.000000,89.069909,89.069909,118.759879
3606,2015,5,31,6,0.000000,0.000000,0.000000,88.739948,88.739948,118.319930
3607,2015,5,31,7,0.000000,0.000000,0.000000,89.693955,89.693955,119.591940
3608,2015,5,31,8,0.000000,0.000000,0.000000,92.187604,92.187604,122.916805
3609,2015,5,31,9,0.000000,0.000000,0.000000,96.958334,96.958334,129.277779
3610,2015,5,31,10,0.000000,0.000000,0.000000,99.340241,99.340241,132.453655
3611,2015,5,31,11,0.000000,0.000000,0.000000,99.351681,99.351681,132.468908
3612,2015,5,31,12,0.000000,0.000000,0.000000,98.126001,98.126001,130.834669
3613,2015,5,31,13,0.000000,0.000000,0.000000,96.468068,96.468068,128.624091
3614,2015,5,31,14,0.000000,0.000000,0.000000,95.466171,95.466171,127.288228
3615,2015,5,31,15,0.000000,0.000000,0.000000,93.225465,93.225465,124.300619
3616,2015,5,31,16,0.000000,0.000000,0.000000,93.757293,93.757293,125.009724
3617,2015,5,31,17,0.000000,0.000000,0.000000,98.683401,98.683401,131.577868
3618,2015,5,31,18,0.000000,0.000000,0.000000,115.106934,115.106934,153.475912
3619,2015,5,31,19,0.000000,0.000000,0.000000,123.315735,123.315735,164.420980
3620,2015,5,31,20,0.000000,0.000000,0.000000,117.459009,117.459009,156.612011
3621,2015,5,31,21,0.000000,0.000000,0.000000,112.235303,112.235303,149.647071
3622,2015,5,31,22,0.000000,0.000000,0.000000,104.997352,104.997352,139.996469
3623,2015,5,31,23,0.000000,0.000000,0.000000,98.358880,98.358880,131.145173
3624,2015,5,31,24,0.000000,0.000000,0.000000,97.675031,97.675031,130.233375
3625,2015,6,1,1,0.000000,0.000000,0.000000,101.924616,101.924616,135.899489
3626,2015,6,1,2,0.000000,0.000000,0.000000,103.950676,103.950676,138.600901
3627,2015,6,1,3,0.000000,0.000000,0.000000,101.152880,101.152880,134.870507
3628,2015,6,1,4,0.000000,0.000000,0.000000,98.291166,98.291166,131.054888
3629,2015,6,1,5,0.000000,0.000000,0.000000,99.133403,99.133403,132.177870
3630,2015,6,1,6,0.000000,0.000000,0.000000,104.916847,104.916847,139.889129
3631,2015,6,1,7,0.000000,0.000000,0.000000,113.480934,113.480934,151.307913
3632,2015,6,1,8,0.000000,0.000000,0.000000,130.403121,130.403121,173.870828
3633,2015,6,1,9,0.000000,0.000000,0.000000,135.909602,135.909602,181.212803
3634,2015,6,1,10,0.000000,0.000000,0.000000,135.561953,135.561953,180.749271
3635,2015,6,1,11,0.000000,0.000000,0.000000,131.950212,131.950212,175.933616
3636,2015,6,1,12,0.000000,0.000000,0.000000,129.483516,129.483516,172.644688
3637,2015,6,1,13,0.000000,0.000000,0.000000,129.089924,129.089924,172.119899
3638,2015,6,1,14,0.000000,0.000000,0.000000,128.595547,128.595547,171.460730
3639,2015,6,1,15,0.000000,0.000000,0.000000,128.372782,128.372782,171.163710
3640,2015,6,1,16,0.000000,0.000000,0.000000,128.263424,128.263424,171.017898
3641,2015,6,1,17,0.000000,0.000000,0.000000,132.582420,132.582420,176.776560
3642,2015,6,1,18,0.000000,0.000000,0.000000,149.381393,149.381393,199.175190
3643,2015,6,1,19,0.000000,0.000000,0.000000,152.426088,152.426088,203.234784
3644,2015,6,1,20,0.000000,0.000000,0.000000,142.261719,142.261719,189.682293
3645,2015,6,1,21,0.000000,0.000000,0.000000,136.114868,136.114868,181.486491
3646,2015,6,1,22,0.000000,0.000000,0.000000,131.371287,131.371287,175.161716
3647,2015,6,1,23,0.000000,0.000000,0.000000,120.241664,120.241664,160.322219
3648,2015,6,1,24,0.000000,0.000000,0.000000,119.708424,119.708424,159.611232
3649,2015,6,2,1,0.000000,0.000000,0.000000,115.610597,115.610597,154.147463
3650,2015,6,2,2,0.000000,0.000000,0.000000,116.473821,116.473821,155.298428
3651,2015,6,2,3,0.000000,0.000000,0.000000,113.799946,113.799946,151.733261
3652,2015,6,2,4,0.000000,0.000000,0.000000,111.377336,111.377336,148.503114
3653,2015,6,2,5,0.000000,0.000000,0.000000,110.988892,110.988892,147.985190
3654,2015,6,2,6,0.000000,0.000000,0.000000,113.870937,113.870937,151.827916
3655,2015,6,2,7,0.000000,0.000000,0.000000,125.579992,125.579992,167.439989
3656,2015,6,2,8,0.000000,0.000000,0.000000,143.096123,143.096123,190.794831
3657,2015,6,2,9,0.000000,0.000000,0.000000,152.059942,152.059942,202.746589
3658,2015,6,2,10,0.000000,0.000000,0.000000,149.185434,149.185434,198.913912
3659,2015,6,2,11,0.000000,0.000000,0.000000,141.787956,141.787956,189.050608
3660,2015,6,2,12,0.000000,0.000000,0.000000,136.619893,136.619893,182.159858
3661,2015,6,2,13,0.000000,0.000000,0.000000,132.858814,132.858814,177.145085
3662,2015,6,2,14,0.000000,0.000000,0.000000,131.738502,131.738502,175.651335
3663,2015,6,2,15,0.000000,0.000000,0.000000,129.448811,129.448811,172.598414
3664,2015,6,2,16,0.000000,0.000000,0.000000,128.674871,128.674871,171.566495
3665,2015,6,2,17,0.000000,0.000000,0.000000,131.210781,131.210781,174.947709
3666,2015,6,2,18,0.000000,0.000000,0.000000,151.601333,151.601333,202.135110
3667,2015,6,2,19,0.000000,0.000000,0.000000,156.700677,156.700677,208.934236
3668,2015,6,2,20,0.000000,0.000000,0.000000,144.794872,144.794872,193.059830
3669,2015,6,2,21,0.000000,0.000000,0.000000,136.156081,136.156081,181.541441
3670,2015,6,2,22,0.000000,0.000000,0.000000,129.819636,129.819636,173.092848
3671,2015,6,2,23,0.000000,0.000000,0.000000,117.831735,117.831735,157.108980
3672,2015,6,2,24,0.000000,0.000000,0.000000,114.145011,114.145011,152.193348
3673,2015,6,3,1,0.000000,0.000000,0.000000,108.659983,108.659983,144.879977
3674,2015,6,3,2,0.000000,0.000000,0.000000,109.891008,109.891008,146.521344
3675,2015,6,3,3,0.000000,0.000000,0.000000,106.345954,106.345954,141.794605
3676,2015,6,3,4,0.000000,0.000000,0.000000,103.685412,103.685412,138.247216
